Date & Time,Content,User,Location
2022-05-07 15:07:48,b'#SaturdayMorning \n#saturdaythoughts #music #radio $spy #nyc $luv $xlu \n#nft &amp; #btc $luv #nyc \n\nwe create (or borrow\xe2\x80\xa6 https://t.co/HnD7OIHsvv',b'stonksrus',"b'On the Mississippi, USA'"
2022-05-07 15:07:48,b'@KireevArt_NFT Very nice!',b'dominikacuda',"b'Taranto, Apulia'"
2022-05-07 15:07:47,b'Merch preview\nLaunching after Mint \n\n#nft #blockchain #invest #crypto #merch #cryptocurrency #nftart #tshirts https://t.co/ATwVNQiWn6',b'hqcrypto7',b''
2022-05-07 15:07:47,b'@WildAndFree_nft Thank you dear \xf0\x9f\x98\x8d\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c',b'Arty_Anny',b''
2022-05-07 15:07:47,b'GM! \nmemes on Twitter == Ethereum gas\n\n(NFT / Web3 degen thoughts this morning)\n\n#NFTCommunity',b'builderAddi',b''
2022-05-07 15:07:46,"b""@WSecretClub_nft @IsekaiMeta @davide__ab @Lupinmattdavide @neomitologia I'm already in both projects and I don't ha\xe2\x80\xa6 https://t.co/IAXDcTNBD1""",b'YourCryptoBudz',"b'Delray Beach, FL'"
2022-05-07 15:07:46,b'@SummerTimeFor3 @Regulars_NFT My voxel project \xf0\x9f\xa4\x9c\xf0\x9f\x8f\xbc\xf0\x9f\xa4\x9b\xf0\x9f\x8f\xbc https://t.co/ScVc2NKsbw',b'VoxelPeeps',b'Metaverse'
2022-05-07 15:07:46,"b'@CasssavaNetwork launched a free mint event. Join this event to win the #AfriMyth #NFT, which is vital in #Cassava\xe2\x80\xa6 https://t.co/0ubmMwrfkv'",b'0xSivareddy',"b'Bargarh, India'"
2022-05-07 15:07:46,"b'@CasssavaNetwork launched a free mint event. Join this event to win the #AfriMyth #NFT, which is vital in #Cassava\xe2\x80\xa6 https://t.co/MNYa1QCz2a'",b'Selenaspecta',"b'Bandung , Jawa Barat '"
2022-05-07 15:07:46,b'@NftNinjaJod @Faresben_eth @sneakerheadsoff @ill_lawi @NFTdood_ @kimseok_jin_nft @imarungvarun check my pinned',b'Cemre_Turans',b''
2022-05-07 15:07:45,b'#nft #openseaNFT #collectibles Check out my NFT listing on OpenSea! https://t.co/JSKKD91KFj via @opensea',b'naqqashmughal23',"b'Lahore, Pakistan'"
2022-05-07 15:07:45,b'@VisnuSathia @dartoshi_nft Great lookin hat old man https://t.co/W97doIA1BC',b'private_dood',b'\xf0\x9f\x9b\xa1'
2022-05-07 15:07:45,b'@Auki81 @DeepTechValue1 @madv_apesnft @0xApes_NFT @alienfrens @rebelbots @BoredApeYC @0xMAYC @TeenRebelApe\xe2\x80\xa6 https://t.co/RfTTCkbnDi',b'burnxxvet',b'Schweiz'
2022-05-07 15:07:45,"b'Drop Party for our brand new project - ""IN IT TOGETHER"" :)\n\nSet you reminder guys - \nwith @FDilekUyar\xe2\x80\xa6 https://t.co/esanr33i5U'",b'Deckle_Edge',b'India'
2022-05-07 15:07:45,b'@starkmeta Buy cardano budz on cnft cannabis nft you gotta have some',b'Dave54318466',b'zekulai'
2022-05-07 15:07:44,b'@sol_giveaways @PIXELBIRDS_NFT Lets join @pokram @unfearit @tolaks100',b'Geneva864',b'Genz'
2022-05-07 15:07:44,b'@starkmeta Haven\xe2\x80\x99t sold a single NFT yet but I\xe2\x80\x99m going to keep grinding and will one day sell one !! \n\nThis one is\xe2\x80\xa6 https://t.co/Na6dow0agB',b'nites_crypto',b''
2022-05-07 15:07:44,b'null bought for 2.9\xce\x9e ($7796.50) #NFT https://t.co/aoAA1TxeQS',b'RagZeroBot',b'Valhalla'
2022-05-07 15:07:44,"b'@Moonsie_NFT @FlipprTool @J777Crypto @darwin_nft If you fell down yesterday, stand up today. @SZeliffg @PoolTinkul\xe2\x80\xa6 https://t.co/KINvVAk039'",b'CopulRipl',b''
2022-05-07 15:07:43,b'@nft_nights_ecr Can\xe2\x80\x99t wait \xf0\x9f\x94\xa5\xf0\x9f\x98\x8e',b'lilKangoo',b'Metaverse'
2022-05-07 15:07:42,b'@Moonsie_NFT @FlipprTool @J777Crypto @darwin_nft Very less spots lets go @ClairejjM @CoralyPang @CKonnordy @liamgurdan195 @jkurakcoki077 .',b'JerrellNelson5',b''
2022-05-07 15:07:42,b'Check out this item on OpenSea https://t.co/XlUNKPP8Pi via @opensea #NFT #NFTs #NFTartist #NFTProjects',b'PremMukherjee9',b'India'
2022-05-07 15:07:41,b'Thank you. Hope you like that plant. https://t.co/hxvAvwFUY9',b'Plant_Head_NFT',b'thailand'
2022-05-07 15:07:41,b'I am just a 23 y/o programmer. I did not create this to pay somebody to convince others that this is a good project\xe2\x80\xa6 https://t.co/6BKAgOhs5w',b'FiveHeadCircle',b'Ethereum'
2022-05-07 15:07:40,"b'@WeareMisfitsnft @KaijuKingz Hello friends, have a look \n@Galatasaray @selcukerdem @fsayofficial @sinanguler\xe2\x80\xa6 https://t.co/iiQ4VKONW2'",b'Delora26627484',b''
2022-05-07 15:07:40,b'Managed to get some beautiful pieces from the one and only @EverydayArt23 . The art work is unbelievable. Well done\xe2\x80\xa6 https://t.co/p1u0neTLNk',b'2muchSats',"b'Zolar,'"
2022-05-07 15:07:39,b'@WSecretClub_nft @IsekaiMeta 2 of my favorite projects!\n\n@LostSheep8817 @Gloryyy04 @FivecentNFTs',b'clearbasil888',b''
2022-05-07 15:07:39,b'@pizza20100522 God bless all investors who participate in this project\xf0\x9f\x8c\x88\n\n#ULTOREX\n#\xe3\x83\x96\xe3\x83\xad\xe3\x83\x83\xe3\x82\xaf\xe3\x83\x81\xe3\x82\xa7\xe3\x83\xbc\xe3\x83\xb3EXPO\n#NFT',b'denshinoizumi',b'\xe6\x97\xa5\xe6\x9c\xac'
2022-05-07 15:07:39,b'@richmercury @psychedelic_nft @BAYC2745 Ty sir!',b'wen_moon35',b''
2022-05-07 15:07:39,b'@reneziv @Lost_Dogs_NFT Doneee https://t.co/kFj4YLCWXC',b'ynwangi24',b''
2022-05-07 15:07:39,b'@AlienEnergy111 Gm love!!',b'Thao_NFT',b''
2022-05-07 15:07:39,b'Claiming my free @blockvatar #NFT avatar on the #Polygon blockchain. Get yours at https://t.co/IJKM9b6xwF\n\nsig:0x4c\xe2\x80\xa6 https://t.co/Qb8ntmcj00',b'Djdjhdjdjdh1',b''
2022-05-07 15:07:38,b'\xf0\x9f\xa7\xbfLOVE FOR EVER\xf0\x9f\xa7\xbf\n1/1 #NFT \nhttps://t.co/qxK9Fjc01Y\n\nMOTHERS ARE MAGIC!\n\xf0\x9f\x92\x90The best medicine in the world is a mother\xe2\x80\x99s\xe2\x80\xa6 https://t.co/kqKBt05GnH',b'Pennika__',"b'Milan, Lombardy'"
2022-05-07 15:07:38,b'@sagesoulrich Good morning! We still got get you plugged in with @DisruptArt would love to have you come by and per\xe2\x80\xa6 https://t.co/Gl4bslXGZI',b'RobforOHIO',b'Cincinnati'
2022-05-07 15:07:38,b'https://t.co/Db5CXoQRST &lt;- 2 WL GIVEAWAY!!! \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 #NFTs #NFTGiveaway #NFTshill #SolanaNFT #Solana #NFT',b'faultnft',b'confused'
2022-05-07 15:07:38,b'@artofmob Readyyyy',b'nft_week',b''
2022-05-07 15:07:38,b'Check out my NFT listing on OpenSea! https://t.co/ycSqcKZlZe via @opensea',b'NftsPlanetly',b''
2022-05-07 15:07:37,b'@DopeHeadzNFT @TrippyKidzNFT @MagisterShark @solnyanNFT @itzChoO here we goo again',b'Ethanium_NFT',b''
2022-05-07 15:07:37,b'Technology has changed civilization and made our lives different\nhttps://t.co/T2tFmt5EQ1\n#Giveaway #NFT\xe2\x80\xa6 https://t.co/0hAJ8yGDFE',b'wangyan53716168',b''
2022-05-07 15:07:37,b'@poynnnnn @mia_nft_girl @TheApiens looks like dape and hape',b'AllenDa96363332',b''
2022-05-07 15:07:37,b'@LukaEvans_ @SecretStones9 @NonFungibleFilm @HaleyBrosNFT Very professional great idea hope you will succed#NFT\nYES',b'ArtisticAlpha12',b''
2022-05-07 15:07:37,"b""@0xFrogger I'm sure you've never seen such a creative #NFT Discord: https://t.co/D9LGextezY . ok https://t.co/97qpJz0XaY""",b'fil990',b''
2022-05-07 15:07:37,b'@Moonsie_NFT @MoonsieStudio @MoonLanderzNFT @jazephua @JoleneAwesomey @shim_garg @Vesuvius888 @sushilover_eth    Its been soo long now !!',b'pranv_garg',b''
2022-05-07 15:07:37,b'@badluckzulp @MysticMen_ Nice NFT project and congratulations to the team for their efforts and dedication. The vis\xe2\x80\xa6 https://t.co/FqQ8lZ1QTq',b'cobasampaiHOKI',b''
2022-05-07 15:07:36,b'@WSecretClub_nft @IsekaiMeta Wow what a collab! Enjoy the week-end guys @KellsRipz716\n@_aaronvlb\n@ginazart',b'galettecomplet1',b''
2022-05-07 15:07:36,b'The Metamobolity universe by @Hyundai_NFT @Hyundai_Global NFTS are about to go down\nCheck \xe2\x9c\x85 them out\xf0\x9f\x91\x87\n\nhttps://t.co/OuWQvi5QkB\n\n#CleanNFT',b'ViewMetaverse',b''
2022-05-07 15:07:36,b'Flash\xe2\x80\x99s lightening on floor behind him is animated??? #veve #vevefam #dc #nft \n@DavidYuNZ \n@reverendalexg\xe2\x80\xa6 https://t.co/fTsCKD3hQR',b'JoellGr',"b'Warrington, England'"
2022-05-07 15:07:36,b'@rachelle_nft @rachelle_nft2 Gave it a follow \xf0\x9f\x91\x8d',b'L4V107_NFT',"b'Black Earth, WI'"
2022-05-07 15:07:35,b'@frogsocietynft @HeartyFlowy @_vladyslav4ik_ Congrats \xf0\x9f\xa5\xb3\xf0\x9f\x91\x8f',b'vikkivix_nft',b''
2022-05-07 15:07:34,b'@littlejiras @Childhood_NFT I want Little Jiras.\xf0\x9f\x98\x8d\xf0\x9f\xa5\xb0\n@coby0427 @seong_1203 @bk2843 @hbk6617  @7272972_ @DKStoneKorea\xe2\x80\xa6 https://t.co/cY1SDdTZqo',b'Jinee803',b'Mexico'
2022-05-07 15:07:34,"b'@snow_nft Yahan it\'s more like ""agar nft ka hai kuch to humein ni sunna"" \xf0\x9f\xa4\xa3\xf0\x9f\x98\xad'",b'vipsach23',"b'New Delhi, India'"
2022-05-07 15:07:33,b'@DaGoatNFT @psychedelic_nft time to go por a second full set?',b'rtznft',b''
2022-05-07 15:07:33,b'@BNBSwap @PositionEx ENJOY PASSIVE INCOME!\n\xe2\x9c\x85 Classic POSI Pool ~41% APR \n\xe2\x9c\x85 NFT Pool ~225%+ APR \xf0\x9f\x94\xa5\n\xe2\x9c\x85 BUSD Vault ~361.\xe2\x80\xa6 https://t.co/0mJUg58WC9',b'Kqjfj2',b''
2022-05-07 15:07:33,"b'""Hey @WazirXNFT, I am looking for a Creator account to share my artwork with the community. Looking forward to gett\xe2\x80\xa6 https://t.co/6I1ZqMhG5g'",b'pramodartiz',b'INDIA'
2022-05-07 15:07:33,"b'@DystoApez @Nomad_eth Oh my! Best pixel art in the space hands down, animation on point. Need to get my hands on th\xe2\x80\xa6 https://t.co/DTV848wAEr'",b'herbsnft',"b'Victoria, British Columbia'"
2022-05-07 15:07:33,b'Check out this item on OpenSea https://t.co/6AyNcLCZul @opensea\xe3\x82\x88\xe3\x82\x8a \n#NFT #NFTart #NFTartist  #ETH  #Etherum\xe2\x80\xa6 https://t.co/umCceUnu4K',b'kazz_mustang',b''
2022-05-07 15:07:33,b'@nftfreaks This is \xf0\x9f\x92\xaf true in my opinion',b'nft_eitzi',b'my mind'
2022-05-07 15:07:32,b'\xf0\x9f\x8e\x81NFT Giveaway\xf0\x9f\x8e\x81\n\nTo Win: \xf0\x9f\x91\x87\n\n\xe2\x9c\x85 Follow @fayc_nft \n\xe2\x9c\x85 Like \xe2\x9d\xa4\xef\xb8\x8f&amp; Retweet \xf0\x9f\x94\x81\n\xe2\x9c\x85 Tag 5 Friends\n\xe2\x9c\x85 Comment Your $ETH Address\xe2\x80\xa6 https://t.co/pJhoqc6QRs',b'fayc_nft',b'Metaverse'
2022-05-07 15:07:32,b'@NFT__0pensea @lizhou47059756 @MutantDogeA Done',b'habaemelda',b''
2022-05-07 15:07:32,b'https://t.co/O8iXbEnF90\n#NFT #NFTGiveaway #NFTCollection #NFTCommunity #NFTs  #NFTdrop #NFTcollections #nftart\xe2\x80\xa6 https://t.co/sfYbnMC7GN',b'Golden_JARA',b''
2022-05-07 15:07:32,"b""@ap3father @Companions_NFT from @the_solaverse is what you're missing buddy, been under the radar for a while and t\xe2\x80\xa6 https://t.co/vStN7FY9uG""",b'Scare_maze',b'@the_solaverse'
2022-05-07 15:07:32,"b'@CasssavaNetwork launched a free mint event. Join this event to win the #AfriMyth #NFT, which is vital in #Cassava\xe2\x80\xa6 https://t.co/Rdpy9FvhFu'",b'Thomas94574266',b''
2022-05-07 15:07:32,b'@backpackboyzclb @chains_nft offers some real dope shit and discounts for traveling and luxe experiences! Y\xe2\x80\x99all sho\xe2\x80\xa6 https://t.co/5xDH5jHzGv',b'DTDF300',"b'New York, NY'"
2022-05-07 15:07:32,"b""Walken is connecting healthy lifestyle, #NFT and #MoveToEarn. I'm in for it! \xf0\x9f\x92\xaa https://t.co/oT45Xnh3fp""",b'jnolan331',b'Philadelphia '
2022-05-07 15:07:31,b'@altcryptocom Check out @PlayMetaGods #P2E #SocialGameFi #NFT project. Backed by @ZssBecker @boxmining\xe2\x80\xa6 https://t.co/nlIEvxLZlu',b'siops6930',b'Australia'
2022-05-07 15:07:31,b'@SwiftShootout Nice project\n@satriokukuh380\n@LAquileia\n@Talazeya \n\n$SHOOT #P2E #NFT #Giveaway',b'Maharani110045',b''
2022-05-07 15:07:31,b'Check out my new NFT on OpenSea! https://t.co/AQ9fzcBxHB via @opensea',b'DADVENTURE6',b''
2022-05-07 15:07:31,b'@artw__rld @AiE_Sean ask the nft archaeologists ;)',b'thisaintanika',b''
2022-05-07 15:07:31,b'@WSecretClub_nft @lihai147 @IsekaiMeta good partnership @ssam32370917 @Im_Hyeonseung @mestarkim',b'DedosDeSetas',b'e'
2022-05-07 15:07:30,b'@XRP_Tiffany NFT to me means no f*&amp;king thank you. Too busy accumulating #xrp',b'ErickvonSchulz',b'Beverly Hills'
2022-05-07 15:07:30,b'@WSecretClub_nft @lihai147 @IsekaiMeta @kaysss29 @YTLiew24 @Sleepyboi21  good luck',b'Ardella47779783',b'll'
2022-05-07 15:07:30,b'Got me some Cans by @OnlyCans_nft from my buddy @AlgolonObserver \xf0\x9f\x94\xa5\n#AlgoNFTs tastes fresh and delicious \xf0\x9f\x8d\xbb https://t.co/lzDbjh2Wuv',b'Algor_Andi',"b'Wien, \xc3\x96sterreich'"
2022-05-07 15:07:29,b'@crypto_bearr @normies_nft Done https://t.co/7CkM1Pup2H',b'luckywinnev',b''
2022-05-07 15:07:29,b'@Katatonik_nft Fantastic https://t.co/YpAHXgpFKW',b'EDWINPUBLICISTA',b'Colombia'
2022-05-07 15:07:29,b'@BNBSwap @PositionEx ENJOY PASSIVE INCOME!\n\xe2\x9c\x85 Classic POSI Pool ~41% APR \n\xe2\x9c\x85 NFT Pool ~225%+ APR \xf0\x9f\x94\xa5\n\xe2\x9c\x85 BUSD Vault ~361.\xe2\x80\xa6 https://t.co/vDbh0EY9o8',b'Kqjfj2',b''
2022-05-07 15:07:29,b'@nft_joy36 @gulbakanozge @tgbbcr Thank you',b'nerdanelkk',b'T\xc3\xbcrkiye'
2022-05-07 15:07:28,b'@drip_drop_nft ALL THE STARS COLLECTION is now conquering the world of NFT. The image of the star is multifaceted a\xe2\x80\xa6 https://t.co/3A9XB9w4RB',b'ms_ForYourInfo',b'Philippines'
2022-05-07 15:07:28,b'Drop you #nft here. Buying tonight.\n\n#nftdrop #NFTGiveaway #NFTCommunity #nftart',b'boredeye_club',b''
2022-05-07 15:07:28,"b""@Moonsie_NFT @FlipprTool @J777Crypto @darwin_nft Don't regret anything, because there was a time, that's exactly wh\xe2\x80\xa6 https://t.co/Y1AyJUcePM""",b'MkoRopul',b''
2022-05-07 15:07:28,"b'The mfer summer will come soon. Mfers, LFG! Time will reward diamond hands!\xf0\x9f\x9a\x80\xf0\x9f\x9a\x80\xf0\x9f\x9a\x80 @sartoshi_nft \n\n#MfersUnited #Mfer\xe2\x80\xa6 https://t.co/Kpt8J4xOgv'",b'oliver_ovisor',b'Web3'
2022-05-07 15:07:28,"b""@belufrancese @AntoAttorre The #BSC Binance Backed project you've been waiting for just launched \xf0\x9f\x92\xb0\xf0\x9f\x9a\x80\n\n#RocketGlobal\xe2\x80\xa6 https://t.co/CrDXfvDwtp""",b'TDegenEdge',b''
2022-05-07 15:07:28,b'This is a Featured art now!!\n#NFT\n#Investment\n#Investors\n#Trending\n#Dot\n#Art\nCheck out this item on OpenSea\xe2\x80\xa6 https://t.co/cDEG8PfDlT',b'PioBusiness_NFT',b''
2022-05-07 15:07:27,b'@SirJ8_nft @NFTamagoMentai @cepheusgg @AzukiOfficial Devastated GIF',b'kiriragi',b'Non'
2022-05-07 15:07:27,b'New NFT Project @cybotz_nft\xf0\x9f\x94\xa5\n#nftart #ETH #cybotz_nft #openseaNFT\n\nTop 10 #NFTCollections sales in last hour\n\n680\xe2\x80\xa6 https://t.co/r5GpzrIc9M',b'NftsRankingBot',b''
2022-05-07 15:07:27,b'And the quality of this work is dope af since you can check every details on the works or a wall. By collecting thi\xe2\x80\xa6 https://t.co/Nhly8xdaYw',b'404artproject',b'Not Found'
2022-05-07 15:07:27,"b""0xMAYC #27034 - An 0xMAYC_NFT SOLD '@0xMAYC'\nPrice:  0.015 ETH \nPrice USD: $ 40.3 \nBuyer : 0xe720\nSeller: 0x59ec\xe2\x80\xa6 https://t.co/tMgVRrPzCd""",b'0xMAYCBOT',b''
2022-05-07 15:07:27,b'@tgbbcr @gulbakanozge @nerdanelkk @ugurbaltartwork @MojdehShams @sepimnft @__Maya_S__ So beautifull',b'artibra_nft',b''
2022-05-07 15:07:26,b'@VultureSOL @TrippinApeNFT @WebstaSOL this is my new nft #NFT  #NFTs #art',b'brahimAhmedZX',b''
2022-05-07 15:07:26,b'\xf0\x9f\x94\xa5 Free #NFT #Giveaway to All Participants!\n\n\xf0\x9f\xa4\x97 All you have to do is to participate in the #Gleam lottery from the l\xe2\x80\xa6 https://t.co/DRNjMhcQON',b'SOBUJSR2',b''
2022-05-07 15:07:25,b'@BNBSwap @PositionEx ENJOY PASSIVE INCOME!\n\xe2\x9c\x85 Classic POSI Pool ~41% APR \n\xe2\x9c\x85 NFT Pool ~225%+ APR \xf0\x9f\x94\xa5\n\xe2\x9c\x85 BUSD Vault ~361.\xe2\x80\xa6 https://t.co/FCP86KOr9k',b'Kqjfj2',b''
2022-05-07 15:07:25,"b'@memeland @9gagceo Hello friends, have a look \n@Galatasaray @selcukerdem @fsayofficial @sinanguler @BTS_twt\xe2\x80\xa6 https://t.co/9nAHFKSdMs'",b'Delora26627484',b''
2022-05-07 15:07:25,b'Have a great weekend MAP Fam!\xf0\x9f\x9a\x80\xe2\x98\x80\xef\xb8\x8f\n\n#MAP #MinerApePool #NFT #UtilityNFT https://t.co/Axe8b49SuV',b'minerapepoolnft',b'Metaverse'
2022-05-07 15:07:25,b'DragonBling\n\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\nTwitter helps with project development by forcing us to really think about and articulate thoughts.\xe2\x80\xa6 https://t.co/V0Dwno6YUx',b'DudeElle',b''
2022-05-07 15:07:24,"b'@Rainbow6Game Oh, I like the concept of games like @tower_building better. I mean just an RP game where I can make\xe2\x80\xa6 https://t.co/pG9MNAiaOs'",b'Alkiz12312542',b''
2022-05-07 15:07:24,b'Go to Music NFT Radio dot com \xf0\x9f\x93\xbb',b'famous_dyl',"b'Philadelphia, PA'"
2022-05-07 15:07:24,b'Check out my new NFT on OpenSea! https://t.co/Pi49PLYU53 via @opensea',b'DADVENTURE6',b''
2022-05-07 15:07:24,b'@Rise_NFT @BoardGamersNFT @Shel1Nft @DeeMatthew6 @KiaraHa36794793 Roses',b'AmandaOrdonez16',b''
2022-05-07 15:07:24,b'Gutter Juice #13524 has been purchased by Lockapalooza for 0.285 ETH #GutterCatGang #NFT #OpenSea https://t.co/riKcR7Ollh',b'GutterBot',b''
2022-05-07 15:07:23,b'9/\n\nLooking forward to meeting many of you new frens and re-connecting with many more at @veecon and NFT NYC! \n\nIf\xe2\x80\xa6 https://t.co/AUqg0slomb',b'ChrisJourdan',b'Bored Ape Yacht Club'
2022-05-07 15:07:23,b'\xf0\x9f\xa4\xa9Drop your best #NFT for collectors \xf0\x9f\x91\x87\n\n #NFTGiveaway #NFTs #NFTCommunity   #NFTGiveaways https://t.co/fzGbiRkJmL',b'SKRAZUKI',b'Garden'
2022-05-07 15:07:23,b'@WSecretClub_nft @IsekaiMeta Give love boyz!\n@gkaradim4 \n@dcp_eth \n@Antonis_Marka',b'riokard',b''
2022-05-07 15:07:23,b'Just applied for a FREE Citizenship NFT for Satoshi Island \xf0\x9f\x8f\x9d\xef\xb8\x8f @satoshiisland \n\nA real private island being turned i\xe2\x80\xa6 https://t.co/Rk4NV1rG7l',b'NhanLam1979',b''
2022-05-07 15:07:22,"b'SkeletonX Phase 3 ""Special Operator"" editions Drop now on PARAS https://t.co/yzvdZoCo7D\n#NFTCommumity #NFT #NFTs\xe2\x80\xa6 https://t.co/zGkJmCoypj'",b'AnotherEmpire',b''
2022-05-07 15:07:22,b'5x whitelist spots for @BanishedBeavers in 24 hours\n\nHow to win:\n\n\xe2\x80\xa2 Like &amp; Retweet \n\xe2\x80\xa2 Follow @BanishedBeavers\n\xe2\x80\xa2 Tag\xe2\x80\xa6 https://t.co/4yV1BoipSj',b'PacificETH',b'Dm for promotions'
2022-05-07 15:07:22,"b""Grandbazar \xc2\xa0GET FREE 1 NFT\xc2\xa0(for 2,500 random users)\n\n1. Go to : https://t.co/Jax26nWBCh\n- Click 'Sign In' with EVER\xe2\x80\xa6 https://t.co/b5Wcz3AhdK""",b'cryptomoonsoon',b'Venus'
2022-05-07 15:07:22,b'Cosmic Trippies #233 Sold for 0.018\xce\x9e https://t.co/gwxL12s0sI #NFT #NFTs #NFTsales #nftcrypto #blockchain #minted https://t.co/UtbqjAVpqM',b'TrippiesSales',b''
2022-05-07 15:07:22,b'@BNBSwap @PositionEx ENJOY PASSIVE INCOME!\n\xe2\x9c\x85 Classic POSI Pool ~41% APR \n\xe2\x9c\x85 NFT Pool ~225%+ APR \xf0\x9f\x94\xa5\n\xe2\x9c\x85 BUSD Vault ~361.\xe2\x80\xa6 https://t.co/iGU8XhVLLW',b'Kqjfj2',b''
2022-05-07 15:07:21,"b'@CasssavaNetwork launched a free mint event. Join this event to win the #AfriMyth #NFT, which is vital in #Cassava\xe2\x80\xa6 https://t.co/RW3rUCifM4'",b'Saepudin215',b''
2022-05-07 15:07:21,"b'@CryptoRGMZ So happy to be part of the Taiyo and Solana NFT story brother, much love'",b'knownasdollar',b'The Metaverse'
2022-05-07 15:07:21,b'Check out this item on OpenSea https://t.co/P6ALbkMDE5 via @opensea \nPLACE UR OFFERS!!\nTHE ONE AND ONLY @MrBeast\xe2\x80\xa6 https://t.co/nkUVKcdl2i',b'squintpunks',b''
2022-05-07 15:07:21,b'Check out my NFT listing on OpenSea! https://t.co/YcCtjfCi3j via @opensea',b'duckmillionNFT',b'Emirados \xc3\x81rabes Unidos'
2022-05-07 15:07:20,b'@WSecretClub_nft @IsekaiMeta Love @realjoelcomm @stanxxxc @Slothopia',b'efafaef',b''
2022-05-07 15:07:20,b'@gadget78 @ArtyFartyAnimal @Yonix_NFT @yoniartnft These are lovely\n@7seaspuff @hanjoneko9 @happybentox',b'erikaxrp',b''
2022-05-07 15:07:20,b'Check out my new NFT on OpenSea! https://t.co/BlLz5qn4N3 via @opensea #art #digitalart #WorldNakedGardeningDay #timetravel',b'______Life____',"b'England, UK'"
2022-05-07 15:07:20,b'@WSecretClub_nft @crepcole @IsekaiMeta Hahah what a great collab mess\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 @AwesomeDegen @Haoren28 @Hemilolz @a_mtl_\xe2\x80\xa6 https://t.co/KS3gjkhgeF',b'1Buddingsworth',b''
2022-05-07 15:07:20,b'Drop your weekend #NFT \xf0\x9f\x94\xa5\xe2\xac\x87\xef\xb8\x8f',b'KempBasketball',b'United Kingdom'
2022-05-07 15:07:19,"b""@WSecretClub_nft @IsekaiMeta I'll be the lucky one.\n@QAQ_0_0 @tonjincheng @baiduren888 I hope""",b'caicai58236413',b''
2022-05-07 15:07:19,b'Check out my new NFT on OpenSea! https://t.co/9jgrZFQjcH via @opensea @anandmahindra',b'NFTSPACE97',b''
2022-05-07 15:07:18,b'@unstoppableweb domaincollector.nft\ndomaincollector.crypto\ntrustbitcoin.crypto',b'p2pedr0',b'Realperson'
2022-05-07 15:07:18,"b""@missnft91 HIII Julio!!!!! He's such a cutie patootieee!""",b'Thao_NFT',b''
2022-05-07 15:07:18,"b'A total of 3 Penguin Art NFT and 150 LPFi pre-launch will be rewarded.\n\nTo enter:\n\xe2\x9c\x85Follow @png_fi &amp; @LPFinance_, Li\xe2\x80\xa6 https://t.co/TyFrN1cXfS'",b'png_fi',b'Solana'
2022-05-07 15:07:18,b'@sepimnft @bkschaffer @IfCircus Great \xf0\x9f\x94\xa5',b'artibra_nft',b''
2022-05-07 15:07:18,b'@daviscrypt0 @saladcatcoin I could feel that I am that lucky owner! Jk but i am hoping to win this NFT!',b'MohitKuswaha6',b''
2022-05-07 15:07:18,b'An exciting Samurai story is about to begin.\nEnjoy this world with Samurai!\n\nPrimary: 0.06 ETH\nSecondary:0.1ETH\n\nWe\xe2\x80\xa6 https://t.co/n4fBQrAWYs',b'crypto_chaya',b''
2022-05-07 15:07:18,b'@WSecretClub_nft @IsekaiMeta Is this a story about childhood?\n@Tricolor_SYW\n@Tricolor_SFC_\n@SangeetaRobins3\xe2\x80\xa6 https://t.co/ratOHzcMcK',b'Tricolor_ZJF',"b'Ningbo, Zhejiang'"
2022-05-07 15:07:17,"b""@nuynft Don't buy it \nInvest in my last research\nIt's about NFT's future \xf0\x9f\x98\x89 \nGet NFTocean's free tokens in airdrop""",b'Kameliy14209054',b'Turkey'
2022-05-07 15:07:17,"b""The next 1200 Moon Bud NFTS are FREE\nAfter that they cost 0.05 until we close the mint or sell out\n\nDon't fade free\xe2\x80\xa6 https://t.co/fRsUbfAPYf""",b'PotPrincessNFT',b'Discord Open (Link In Bio)'
2022-05-07 15:07:17,b'@NFTMechaEN Quali should be fire',b'NFT_shishhh',b''
2022-05-07 15:07:16,b'@BNBSwap @PositionEx ENJOY PASSIVE INCOME!\n\xe2\x9c\x85 Classic POSI Pool ~41% APR \n\xe2\x9c\x85 NFT Pool ~225%+ APR \xf0\x9f\x94\xa5\n\xe2\x9c\x85 BUSD Vault ~361.\xe2\x80\xa6 https://t.co/wAJT6VjGTn',b'Kqjfj2',b''
2022-05-07 15:07:16,b'@Jcarpi74 @Katatonik_nft @9tales_NFT @Othmane_SAFSAFI @ETmwGSUJUczwxLn @alepposhake Haha that\xe2\x80\x99s funny bro !\nNo pb fam ;) \nCongrats again ! \xf0\x9f\x94\xa5',b'vigo_scorpio',b''
2022-05-07 15:07:15,b'@WSecretClub_nft @IsekaiMeta Both are great!! @Paleness @CryptoManucho @cungar506 @Crypton_Class @kennn_sky @jaaynft @Jaboobie420',b'Hdmargarita1',b'Crypto Space'
